TeamID,ELO,Season
1386,1695.3842809215428,1985
1285,1603.8573223474239,1985
1321,1349.2022820771194,1985
1298,1764.0115595685252,1985
1309,1401.3873812221054,1985
1161,1539.4599786707618,1985
1109,1004.1342919511316,1985
1281,1550.9619783017763,1985
1271,1109.6158848305865,1985
1319,1414.5238992963552,1985
1239,1532.4783932319633,1985
1320,1334.7275937362904,1985
1371,1417.7699510713314,1985
1349,1341.236161820574,1985
1222,1529.0529275206866,1985
1390,1378.993372115853,1985
1425,1640.0475605151867,1985
1435,1407.2590503643805,1985
1463,1369.0215058102992,1985
1441,1477.3695812308513,1985
1449,1730.0717232268787,1985
1123,1498.8338194458063,1985
1162,1481.2655103732498,1985
1385,1854.3943700809339,1985
1292,1512.2413109602096,1985
1382,1453.7876135383365,1985
1383,1215.647442445132,1985
1245,1558.0540124603467,1985
1111,1431.0507378672312,1985
1150,1275.090270809347,1985
1221,1393.704760491484,1985
1119,1483.178508209589,1985
1141,1362.4576542157943,1985
1185,1504.7968029393328,1985
1199,1561.356680017021,1985
1201,1643.7375991300985,1985
1212,1185.5488904744436,1985
1197,1422.010826538034,1985
1140,1500.1916240517307,1985
1122,1250.7381252437171,1985
1345,1662.3350181046374,1985
1352,1297.0769797009536,1985
1263,1327.3924411878004,1985
1310,1431.9736788988507,1985
1208,1750.621409732453,1985
1333,1632.6666241173878,1985
1410,1389.2622695810846,1985
1462,1546.8302897250692,1985
1450,1439.2581920598693,1985
1350,1719.8880591643467,1985
1408,1499.1751546834778,1985
1113,1407.560545334823,1985
1427,1558.042788933164,1985
1380,1688.6922507278548,1985
1446,1383.0502396509996,1985
1269,1470.8174128244018,1985
1329,1478.643635464211,1985
1266,1657.9769552415019,1985
1174,1361.5979587564261,1985
1343,1389.812320848078,1985
1209,1106.4856317581048,1985
1232,1459.5668482213587,1985
1129,1482.7622457812138,1985
1103,1388.0206639976045,1985
1156,1635.9589909050396,1985
1336,1254.8793221255517,1985
1203,1555.2185833573647,1985
1110,1323.9948221752654,1985
1250,1342.8873114226983,1985
1256,1843.577659404123,1985
1147,1222.488042338985,1985
1311,1595.8801032305892,1985
1235,1658.4073740490126,1985
1166,1406.057118426803,1985
1452,1633.2313029405632,1985
1335,1527.1776099775107,1985
1283,1541.7967745374883,1985
1131,1579.5820018739958,1985
1426,1290.8107625043815,1985
1215,1404.0931708855367,1985
1356,1525.3568922056843,1985
1304,1547.6171303332835,1985
1224,1587.1765394427475,1985
1168,1540.1208187980455,1985
1179,1488.5010315553077,1985
1190,1277.2268979379924,1985
1389,1476.0956493607925,1985
1395,1573.0774818272694,1985
1461,1434.654992982676,1985
1132,1420.7219541652123,1985
1217,1501.8536802281226,1985
1299,1594.03211948294,1985
1401,1663.9145692405853,1985
1293,1623.2873689034047,1985
1191,1371.0360916313075,1985
1275,1631.8431418155499,1985
1279,1325.4302926189414,1985
1327,1251.056288825318,1985
1175,1356.7266066672462,1985
1207,1981.54018759216,1985
1108,1645.3565673985472,1985
1182,1301.6078482404691,1985
1181,1942.250230194868,1986
1249,1542.7269651621493,1986
1412,1751.330537700167,1986
1401,1646.675300232632,1986
1458,1412.0463631675063,1986
1376,1469.1055572640057,1986
1452,1704.455979152601,1986
1120,1737.4459251937642,1986
1449,1621.5479182818724,1986
1431,1742.366239775033,1986
1437,1672.5237468122402,1986
1180,1577.701349616268,1986
1428,1562.789241741616,1986
1398,1416.283661054905,1986
1425,1493.7800604349536,1986
1149,1566.767084980203,1986
1424,1836.0092206449197,1986
1305,1401.0055344241973,1986
1409,1722.6733472415067,1986
1173,1623.6174201108022,1986
1385,1852.8398353558177,1986
1298,1899.722516265502,1986
1360,1675.6247510908322,1986
1253,1274.959909701818,1986
1356,1263.7232945628566,1986
1152,1667.3407897429158,1986
1339,1395.9448902764132,1986
1333,1489.5824947977337,1986
1334,1526.358424852763,1986
1365,1440.3363372075655,1986
1397,1444.6667868976333,1986
1368,1429.9756596836205,1986
1307,1573.9600915931806,1986
1137,1392.9399729352135,1986
1328,1746.339734791207,1986
1364,1470.7197994286507,1986
1197,1355.4530874247455,1986
1126,1191.6803899498702,1986
1208,1681.0701221503832,1986
1418,1514.074151198969,1986
1211,1499.9834372303071,1986
1453,1268.161229015491,1986
1218,1131.0926155588922,1986
1168,1541.9592905775846,1986
1242,1947.6670785341505,1986
1337,1756.8431476272265,1986
1133,1761.5131654834327,1986
1260,1534.7605803355648,1986
1257,1883.5007739337325,1986
1275,1734.499671648477,1986
1261,1679.457485487666,1986
1286,1571.169947677818,1986
1274,1373.4750835641335,1986
1154,1337.946251185669,1986
1276,1848.7878004318807,1986
1439,1688.1012981860226,1986
1281,1640.7795924122795,1986
1411,1302.3448968420512,1986
1246,1910.357178092835,1986
1322,1483.7948984308985,1986
1306,1355.8485539028343,1986
1135,1537.6882086526273,1986
1319,1586.3294087283246,1986
1102,1277.6037882942062,1986
1393,1888.0021788343363,1986
1432,1336.906106367386,1986
1402,1188.9264755144513,1986
1341,1251.0076837916342,1986
1438,1700.771018729968,1986
1222,1497.1491861554455,1986
1423,1535.4675484369513,1986
1119,1263.1906634166237,1986
1443,1680.4325494596353,1986
1359,1398.0176678172497,1986
1450,1467.4136592800833,1986
1201,1423.3486671524413,1986
1451,1549.6210432520468,1986
1292,1630.8421431608642,1986
1278,1464.0176351740856,1986
1406,1257.3084845113933,1986
1456,1363.749279891276,1986
1277,1782.4327090736413,1986
1442,1397.9606433956867,1986
1429,1434.3023003905557,1986
1268,1679.1601669661763,1986
1318,1824.9220261940393,1986
1106,1335.266399385005,1986
1354,1318.1099580338848,1986
1129,1408.9630975860568,1986
1226,1457.180418576187,1986
1145,1637.4549061483858,1986
1165,1523.9595335750591,1986
1153,1475.7651764618547,1986
1378,1484.757845068971,1986
1243,1552.6734147055595,1986
1206,1620.2698421762607,1986
1416,1186.4528083343264,1986
1186,1552.9183923076369,1986
1220,1489.1004288561671,1986
1200,1447.69087307787,1986
1245,1398.405331408574,1986
1384,1252.448642710574,1986
1215,1500.572035885729,1986
1317,1354.7808151452627,1986
1462,1775.7055733434324,1986
1436,1319.1810015071428,1986
1314,1832.6475055243357,1986
1417,1546.2791692930637,1986
1234,1707.8940054795828,1986
1114,1672.1424086869847,1986
1134,1241.9706270136453,1986
1405,1387.1443649930593,1986
1116,1413.4273253042677,1986
1233,1457.3437801556995,1986
1419,1653.2050826142313,1986
1147,1389.5714538690386,1986
1403,1529.1348597948997,1986
1285,1595.6266934149287,1986
1400,1634.5263507637649,1986
1389,1532.8205963142484,1986
1288,1226.968448098291,1986
1353,1288.6561495003161,1986
1192,1649.834250759643,1986
1301,1702.4667243733097,1986
1441,1436.253282478155,1986
1223,1388.5076925660508,1986
1270,1623.7937873335784,1986
1280,1427.773666485616,1986
1143,1615.6004856019981,1986
1161,1367.4079562084662,1986
1178,1438.0512287526171,1986
1141,1461.3882352488781,1986
1155,1608.7939087477446,1986
1271,1172.4578841054265,1986
1187,1325.0827359886175,1986
1144,1256.5557276670395,1986
1193,1610.9754433717624,1986
1185,1363.744619566582,1986
1464,1430.5364133418484,1986
1121,1342.26655373016,1986
1335,1573.1210909531937,1986
1216,1452.473645299627,1986
1343,1465.3552211098877,1986
1250,1433.45388887745,1986
1345,1705.2339055353607,1986
1391,1318.9930098049322,1986
1350,1739.9025787750263,1986
1344,1571.947763310584,1986
1362,1200.3724727691224,1986
1440,1361.3638959973377,1986
1347,1373.780312798873,1986
1390,1443.2295978107416,1986
1203,1421.1000193259072,1986
1396,1798.9332377776686,1986
1108,1588.822798417444,1986
1426,1357.3026687097904,1986
1447,1493.590923373618,1986
1264,1047.4788397059713,1986
1448,1363.868375623041,1986
1150,1309.8971458778608,1986
1326,1595.9962883427809,1986
1269,1304.1838197601412,1986
1235,1708.972384588417,1986
1229,1521.8609099783441,1986
1263,1335.929248152029,1986
1122,1419.310121474076,1986
1191,1310.7341341072938,1986
1124,1340.736865127367,1986
1331,1448.3692506435175,1986
1163,1432.0185663154816,1986
1463,1432.3998741682196,1986
1196,1651.616207916299,1986
1238,1427.924107362031,1986
1254,1239.5534226050818,1986
1304,1633.8861132537622,1986
1228,1795.881355155523,1986
1247,1535.48311614542,1986
1284,1339.647361083571,1986
1266,1669.6816749427512,1986
1204,1479.0743161967073,1986
1184,1391.423300424535,1986
1455,1483.8309064837179,1986
1310,1490.4572658663296,1986
1374,1520.8266182600134,1986
1349,1244.8408081367959,1986
1338,1629.8557921980016,1986
1111,1409.8480439664534,1986
1202,1330.3777919353035,1986
1410,1649.9647204976854,1986
1290,1680.4549032910315,1986
1320,1290.319655215874,1986
1267,1527.9073891982707,1986
1332,1560.1824335067645,1986
1435,1452.4538342429414,1986
1388,1249.1212178700048,1986
1444,1347.1061052853995,1986
1174,1351.903445542191,1986
1308,1558.5923960373561,1986
1375,1452.3395567365474,1986
1209,1266.593517150883,1986
1112,1746.6505771662448,1986
1427,1195.4019087759607,1986
1380,1624.3218145475385,1986
1258,1543.3257911375229,1986
1190,1416.22296400975,1986
1256,1573.6712126404268,1986
1361,1422.1191820386593,1986
1272,1858.2810376546722,1986
1199,1444.3060692228441,1986
1109,1176.332050504511,1986
1373,1574.3759687345307,1986
1323,1850.9049412328773,1986
1139,1309.2396320925297,1986
1383,1245.679044237502,1986
1273,1452.5260923109574,1986
1309,1553.923967701588,1986
1414,1543.8940546768165,1986
1140,1552.8307746384864,1986
1330,1679.908283915327,1986
1433,1534.9813310691688,1986
1399,1397.6989855592358,1986
1395,1713.8766111530786,1986
1387,1578.3474599222798,1986
1162,1510.6803629972655,1986
1371,1515.1956322626982,1986
1160,1300.7973854742127,1986
1348,1359.822239183601,1986
1461,1599.6158781857862,1986
1321,1272.4432356412349,1986
1117,1526.5068715401717,1986
1113,1452.5766967786826,1986
1363,1566.866226203588,1986
1103,1588.958557614567,1986
1132,1231.7518787739286,1986
1177,1590.4418573885307,1986
1296,1471.5704463080763,1986
1182,1521.7487790787532,1986
1352,1367.1975717957837,1986
1130,1506.2905436586827,1986
1210,1881.6048383053837,1986
1231,1769.6508475531098,1986
1225,1298.671861026073,1986
1217,1203.3043569578958,1986
1212,1302.7956680751713,1986
1248,1427.958185039653,1986
1159,1164.7482856929755,1986
1283,1639.1604650700406,1986
1183,1523.8722618494241,1986
1379,1528.3323172652292,1986
1241,1313.3509133323716,1986
1311,1306.3581828369477,1986
1104,1789.2930892758716,1986
1131,1696.821361785653,1986
1351,1343.4320861306987,1986
1156,1850.730789975186,1986
1434,1231.0386256422807,1986
1164,1299.660191677782,1986
1221,1369.3221302556678,1986
1171,1323.6506169930508,1986
1325,1603.6257950500315,1986
1265,1571.807106309356,1986
1207,1859.4911218501854,1986
1179,1555.0781722416907,1986
1166,1406.208135311777,1986
1172,1604.0681410990392,1986
1336,1404.1456546535635,1986
1287,1208.5676013928432,1986
1151,1559.6975361715656,1986
1259,1531.4525450167027,1986
1232,1441.1496035375033,1986
1386,1774.208087545569,1986
1175,1349.7914715527147,1986
1293,1456.1792840194903,1986
1224,1562.2785719978124,1986
1446,1369.5265714671655,1986
1329,1555.6588455421231,1986
1227,1391.9250580879707,1986
1382,1484.8163859713022,1986
1279,1478.049245422723,1986
1123,1666.5254667168226,1986
1110,1347.36983863139,1986
1239,1710.743849374834,1986
1299,1619.178834113167,1986
1272,1811.9164560695792,1987
1156,1746.1308536136219,1987
1276,1759.2328146220102,1987
1133,1668.3188076134995,1987
1328,1753.798636288895,1987
1140,1698.4002484821644,1987
1395,1695.9853482301949,1987
1261,1604.6172372166027,1987
1396,1855.227269692489,1987
1438,1747.1364451731392,1987
1424,1970.2361870813397,1987
1112,1724.612542181919,1987
1437,1547.709304503112,1987
1224,1683.1309969704128,1987
1443,1767.3437587091776,1987
1323,1757.303773772972,1987
1301,1626.552133500351,1987
1298,1823.715828703315,1987
1318,1726.2718261756804,1987
1257,1610.0999570814427,1987
1321,1277.7421589730639,1987
1420,1441.2970366621842,1987
1336,1572.3813621592828,1987
1247,1609.8823797994285,1987
1344,1804.5129271942776,1987
1110,1368.7070019671787,1987
1345,1774.615447409232,1987
1391,1581.1447908247274,1987
1348,1603.6238425511795,1987
1239,1656.812738832035,1987
1350,1519.6155496045558,1987
1349,1253.794128871716,1987
1365,1608.924026109834,1987
1364,1605.0427625711936,1987
1375,1497.658773030016,1987
1147,1249.7757119729554,1987
1385,1652.4283275904215,1987
1380,1696.6609161397773,1987
1387,1626.8794373750027,1987
1114,1555.812729296526,1987
1450,1370.9407169076014,1987
1211,1596.0904701257673,1987
1398,1589.8490360796447,1987
1359,1203.3038071355918,1987
1403,1567.1801632234608,1987
1168,1597.6248581253794,1987
1409,1704.7259781821542,1987
1462,1581.6249818174033,1987
1414,1492.9079388063524,1987
1304,1457.8894295592163,1987
1429,1432.9592958790638,1987
1449,1631.424519129048,1987
1435,1503.6249725142316,1987
1433,1522.50628090579,1987
1314,1982.2075237601405,1987
1218,1281.259782856743,1987
1457,1385.0522929177462,1987
1271,1105.8866643435003,1987
1463,1506.906436257527,1987
1436,1258.0559305773038,1987
1464,1327.603905270198,1987
1265,1673.297914655809,1987
1397,1704.5505259097101,1987
1111,1276.1644463852151,1987
1307,1628.7703151840728,1987
1150,1552.9467339741448,1987
1360,1752.990458717211,1987
1428,1582.073903904666,1987
1432,1319.7652447609366,1987
1400,1415.909400960219,1987
1104,1895.5870150546232,1987
1419,1448.5169514267693,1987
1116,1589.9223933675146,1987
1212,1432.302530378428,1987
1120,1691.2089826254871,1987
1412,1626.0550143277744,1987
1130,1424.575155421831,1987
1373,1540.2039591456833,1987
1155,1782.3835186373972,1987
1209,1355.237938206295,1987
1160,1368.4971136846407,1987
1451,1346.9076988089862,1987
1171,1437.375096342697,1987
1216,1411.3667960737691,1987
1179,1475.2040207043055,1987
1283,1801.2802680652705,1987
1197,1508.1889204252107,1987
1126,1338.1674761213483,1987
1199,1647.7871659798393,1987
1196,1744.2649613918888,1987
1131,1618.5278529985594,1987
1180,1452.381109352073,1987
1201,1290.3368475226514,1987
1165,1504.0243789025558,1987
1200,1503.093737967462,1987
1284,1239.4228186513258,1987
1281,1710.342160956908,1987
1117,1650.8142089783955,1987
1277,1512.6215702292213,1987
1185,1546.0854224874379,1987
1292,1669.7816635108086,1987
1118,1156.1054188248652,1987
1270,1509.007723551365,1987
1410,1499.1244115140814,1987
1274,1437.209583264819,1987
1416,1398.8717606989405,1987
1228,1847.1607764523528,1987
1308,1532.2143682139451,1987
1225,1383.8217833872297,1987
1186,1200.5741010466,1987
1220,1252.9496852473712,1987
1227,1485.9741291402886,1987
1210,1674.3192989767992,1987
1390,1443.6058881441513,1987
1339,1356.9622711826694,1987
1363,1595.8391066289046,1987
1337,1458.0463801326348,1987
1329,1389.9144016524153,1987
1333,1571.4964954245343,1987
1431,1736.5445588650396,1987
1332,1493.2055997643142,1987
1285,1436.8925757364723,1987
1320,1427.7509380197632,1987
1330,1330.3741969742644,1987
1439,1379.097977439256,1987
1326,1655.5821210416082,1987
1137,1580.98760033847,1987
1319,1425.194835890301,1987
1134,1290.275141756649,1987
1353,1393.9297899319758,1987
1351,1439.117977003377,1987
1309,1830.5342179322108,1987
1425,1406.5864695531056,1987
1331,1431.9617245402474,1987
1411,1285.0057284040388,1987
1371,1573.4496133524271,1987
1162,1415.1410540699228,1987
1253,1375.4854184638532,1987
1461,1680.620138887261,1987
1458,1478.1404895158105,1987
1378,1408.9489757253934,1987
1455,1643.7164219977087,1987
1334,1326.671047667013,1987
1452,1749.2707827321995,1987
1206,1544.1970825077606,1987
1423,1653.8362324272475,1987
1119,1430.124087831542,1987
1417,1810.9888811371077,1987
1393,1838.2535213466638,1987
1260,1573.1458139194515,1987
1374,1621.4385688775415,1987
1347,1402.851064855727,1987
1305,1451.6625506876578,1987
1143,1539.367054817677,1987
1354,1370.2792277432227,1987
1121,1161.4449359917146,1987
1290,1408.8343518878614,1987
1149,1686.6606894201545,1987
1177,1862.5145888577813,1987
1296,1308.2438161182295,1987
1163,1338.7876391278787,1987
1269,1393.7503491314699,1987
1203,1381.0012578866454,1987
1164,1259.7968304907918,1987
1151,1630.1990104170634,1987
1148,1288.5485058282188,1987
1389,1645.9840144290563,1987
1145,1508.3513056696036,1987
1233,1489.3779142595909,1987
1135,1268.141817880442,1987
1306,1148.6638200161512,1987
1129,1673.1946301255184,1987
1226,1521.655219052194,1987
1154,1454.455866459331,1987
1388,1466.754978049823,1987
1256,1683.0254977549644,1987
1368,1297.4692085244317,1987
1250,1437.669214396436,1987
1217,1370.8445951182684,1987
1248,1590.5721527340963,1987
1159,1191.4437565851695,1987
1245,1603.711494117409,1987
1267,1740.7689159481372,1987
1246,1551.2424720859856,1987
1122,1601.3320542454953,1987
1238,1480.2037037198927,1987
1311,1256.9170154875947,1987
1235,1512.9517091375558,1987
1178,1215.881477088218,1987
1234,1853.4836811051857,1987
1231,1845.106904762643,1987
1286,1617.9739185214712,1987
1229,1601.612442722106,1987
1453,1524.804872897523,1987
1181,1763.8805307633947,1987
1434,1271.2424159320026,1987
1444,1347.6746638850377,1987
1208,1638.1375138302396,1987
1322,1386.9336379987571,1987
1325,1446.6235156814378,1987
1103,1625.945900062007,1987
1124,1570.432364707649,1987
1356,1414.6804018457344,1987
1293,1369.7504280183389,1987
1362,1442.150719196988,1987
1372,1634.594350004586,1987
1379,1595.7941075352198,1987
1402,1316.9798457419208,1987
1426,1287.2583500406517,1987
1448,1548.0698162798922,1987
1157,1403.5226261688981,1987
1361,1270.8620670898451,1987
1123,1399.654487103683,1987
1202,1513.4217378260978,1987
1184,1641.5362616091636,1987
1187,1389.4244815294128,1987
1376,1490.594005335481,1987
1191,1472.3920774506705,1987
1335,1585.4435727725463,1987
1241,1543.8269205446636,1987
1440,1310.117815116779,1987
1222,1735.7714943131448,1987
1278,1330.018788488744,1987
1273,1393.0274987511332,1987
1266,1622.5258507456494,1987
1264,1155.4032501467082,1987
1383,1329.6466633662017,1987
1299,1738.577421213727,1987
1352,1416.4309861678282,1987
1242,1709.6411658178201,1987
1249,1463.9434139370865,1987
1401,1640.8531008306238,1987
1221,1292.2362378417208,1987
1405,1357.733253074402,1987
1441,1299.8070772230044,1987
1166,1320.8533533050966,1987
1152,1337.4027310435797,1987
1193,1520.553690195836,1987
1317,1470.6651156349812,1987
1310,1698.8286412803293,1987
1382,1180.645037465495,1987
1338,1806.821973054623,1987
1384,1373.898293971154,1987
1172,1617.5688852009778,1987
1418,1316.7609623464461,1987
1190,1180.6677982204358,1987
1427,1453.777395899343,1987
1288,1274.1721525256087,1987
1175,1113.3600360060368,1987
1275,1383.6244332687245,1987
1173,1469.7924269031641,1987
1132,1435.0570211177633,1987
1139,1405.8600828051824,1987
1153,1398.544572372401,1987
1421,1456.3136637397517,1987
1386,1513.3612894928829,1987
1279,1587.5779228605347,1987
1207,1870.130020325051,1987
1141,1714.6117116290254,1987
1232,1311.4360830920818,1987
1358,1499.4602223296172,1987
1456,1276.3205895651981,1987
1442,1381.5983966446165,1987
1287,1461.063375791062,1987
1223,1598.7255991645236,1987
1268,1458.2493656685936,1987
1243,1658.4188603271118,1987
1263,1277.3879682675024,1987
1254,1371.7133235115637,1987
1215,1371.9812182767519,1987
1113,1486.2198664296625,1987
1108,1244.0571303486422,1987
1204,1584.0491945979343,1987
1174,1305.2459422043642,1987
1258,1402.4768006701634,1987
1343,1502.3669973101883,1987
1102,1389.8014664942764,1987
1406,1359.405267650284,1987
1161,1405.832221912486,1987
1447,1494.38312451936,1987
1144,1455.150141073214,1987
1182,1410.3517458387819,1987
1109,1267.7748749043515,1987
1106,1364.7636262811407,1987
1259,1417.3639418356577,1987
1183,1295.4539775824626,1987
1192,1618.620317437656,1987
1280,1287.403268053701,1987
1399,1205.2485994102442,1987
1341,1169.4516216736265,1987
1196,1694.699196814452,1988
1239,1343.922280733535,1988
1210,1682.9344446661805,1988
1108,1343.333615494062,1988
1235,1612.9488989269225,1988
1400,1516.1046122120995,1988
1292,1551.040882380719,1988
1439,1644.2341615805678,1988
1307,1588.8586973399372,1988
1451,1279.8127262273556,1988
1345,1878.850048696811,1988
1114,1656.8015234003892,1988
1371,1772.1875675293431,1988
1206,1600.81532711494,1988
1417,1677.3406451359506,1988
1331,1291.7146307265516,1988
1314,1837.5085752416305,1988
1393,1952.5482479394157,1988
1349,1234.0676243994797,1988
1360,1399.0880900296463,1988
1268,1665.2604300345092,1988
1259,1211.4046257563975,1988
1276,1835.5527315462502,1988
1274,1507.3320135433019,1988
1277,1426.8776373688177,1988
1178,1266.060164481433,1988
1279,1460.6577799560241,1988
1386,1493.9063013629232,1988
1322,1488.498578463864,1988
1372,1387.3243496059322,1988
1344,1419.9630934306551,1988
1200,1536.9719312964253,1988
1348,1792.8289108667475,1988
1154,1291.8369493910598,1988
1350,1635.5206616039998,1988
1131,1724.6826925426774,1988
1438,1523.2886775328018,1988
1162,1181.4342909103661,1988
1387,1552.9190659125939,1988
1145,1346.0806994064576,1988
1412,1565.8196843075307,1988
1402,1332.1506277518915,1988
1414,1501.5884839931828,1988
1119,1260.4627970167992,1988
1428,1634.495084126474,1988
1429,1711.626334899923,1988
1435,1639.8482215587792,1988
1218,1321.8129458423732,1988
1437,1683.2988657536655,1988
1304,1401.2349177149413,1988
1264,1292.6755861283366,1988
1102,1290.7449729376378,1988
1450,1471.5731204450599,1988
1186,1158.2619509848344,1988
1364,1613.2828385869695,1988
1365,1637.7916393656374,1988
1256,1640.786525324391,1988
1318,1432.4438620673868,1988
1425,1238.8063599312648,1988
1243,1810.8232367682199,1988
1361,1419.743137069939,1988
1247,1761.0491854783545,1988
1427,1710.4384694250598,1988
1104,1474.5341287199508,1988
1308,1587.6412616236482,1988
1112,1963.9011280808452,1988
1182,1393.6122907206882,1988
1113,1398.7442114423236,1988
1403,1389.0784379978302,1988
1120,1669.8900622561284,1988
1375,1492.6863213935308,1988
1137,1565.2665856609449,1988
1416,1204.8572258846882,1988
1140,1770.6859397295214,1988
1286,1564.134161010744,1988
1147,1382.523448252429,1988
1368,1188.1310766174818,1988
1155,1514.9099793722125,1988
1333,1660.644599201976,1988
1160,1341.689377985988,1988
1449,1415.6656835633773,1988
1116,1703.257932507402,1988
1152,1330.1016525967866,1988
1192,1668.8186298231508,1988
1373,1667.3089629364854,1988
1197,1571.9167079796464,1988
1126,1348.339102592869,1988
1201,1414.9341124625555,1988
1319,1416.7999553039613,1988
1208,1628.5424987678787,1988
1380,1687.835273412516,1988
